Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Subject,Observation duration by subject by observation,Behavior,Behavioral category,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
Q,2025-04-05 22:07:44.116,timestamp date time: 2023-04-23; 14:48:38,Live observation,NA,0.0,1797.983,NA,NA,No focal subject,1797.899,stop panting,Not defined,STATE,1317.743,1319.335,1.592,NA,,,,,,
Q,2025-04-05 22:07:44.116,timestamp date time: 2023-04-23; 14:48:38,Live observation,NA,0.0,1797.983,NA,NA,No focal subject,1797.899,out of sight,Not defined,STATE,1319.336,1333.840,14.504,NA,,,,,,
Q,2025-04-05 22:07:44.116,timestamp date time: 2023-04-23; 14:48:38,Live observation,NA,0.0,1797.983,NA,NA,No focal subject,1797.899,stop panting,Not defined,STATE,1333.841,1340.217,6.376,NA,,,,,,
Q,2025-04-05 22:07:44.116,timestamp date time: 2023-04-23; 14:48:38,Live observation,NA,0.0,1797.983,NA,NA,No focal subject,1797.899,out of sight,Not defined,STATE,1340.218,1344.102,3.884,NA,,,,,,
Q,2025-04-05 22:07:44.116,timestamp date time: 2023-04-23; 14:48:38,Live observation,NA,0.0,1797.983,NA,NA,No focal subject,1797.899,stop panting,Not defined,STATE,1344.103,1355.178,11.075,NA,,,,,,
Q,2025-04-05 22:07:44.116,timestamp date time: 2023-04-23; 14:48:38,Live observation,NA,0.0,1797.983,NA,NA,No focal subject,1797.899,out of sight,Not defined,STATE,1355.179,1358.239,3.060,NA,,,,,,
Q,2025-04-05 22:07:44.116,timestamp date time: 2023-04-23; 14:48:38,Live observation,NA,0.0,1797.983,NA,NA,No focal subject,1797.899,panting,Not defined,STATE,1358.240,1366.487,8.247,NA,,,,,,
Q,2025-04-05 22:07:44.116,timestamp date time: 2023-04-23; 14:48:38,Live observation,NA,0.0,1797.983,NA,NA,No focal subject,1797.899,out of sight,Not defined,STATE,1366.488,1368.922,2.434,NA,,,,,,
Q,2025-04-05 22:07:44.116,timestamp date time: 2023-04-23; 14:48:38,Live observation,NA,0.0,1797.983,NA,NA,No focal subject,1797.899,stop panting,Not defined,STATE,1368.923,1377.128,8.205,NA,,,,,,
Q,2025-04-05 22:07:44.116,timestamp date time: 2023-04-23; 14:48:38,Live observation,NA,0.0,1797.983,NA,NA,No focal subject,1797.899,panting,Not defined,STATE,1377.129,1388.730,11.601,NA,,,,,,
Q,2025-04-05 22:07:44.116,timestamp date time: 2023-04-23; 14:48:38,Live observation,NA,0.0,1797.983,NA,NA,No focal subject,1797.899,out of sight,Not defined,STATE,1388.731,1403.629,14.898,NA,,,,,,
Q,2025-04-05 22:07:44.116,timestamp date time: 2023-04-23; 14:48:38,Live observation,NA,0.0,1797.983,NA,NA,No focal subject,1797.899,stop panting,Not defined,STATE,1403.630,1414.661,11.031,NA,,,,,,
Q,2025-04-05 22:07:44.116,timestamp date time: 2023-04-23; 14:48:38,Live observation,NA,0.0,1797.983,NA,NA,No focal subject,1797.899,out of sight,Not defined,STATE,1414.662,1430.109,15.447,NA,,,,,,
Q,2025-04-05 22:07:44.116,timestamp date time: 2023-04-23; 14:48:38,Live observation,NA,0.0,1797.983,NA,NA,No focal subject,1797.899,stop panting,Not defined,STATE,1430.110,1435.879,5.769,NA,,,,,,
Q,2025-04-05 22:07:44.116,timestamp date time: 2023-04-23; 14:48:38,Live observation,NA,0.0,1797.983,NA,NA,No focal subject,1797.899,panting,Not defined,STATE,1435.880,1446.981,11.101,NA,,,,,,
Q,2025-04-05 22:07:44.116,timestamp date time: 2023-04-23; 14:48:38,Live observation,NA,0.0,1797.983,NA,NA,No focal subject,1797.899,out of sight,Not defined,STATE,1446.982,1449.082,2.100,NA,,,,,,
Q,2025-04-05 22:07:44.116,timestamp date time: 2023-04-23; 14:48:38,Live observation,NA,0.0,1797.983,NA,NA,No focal subject,1797.899,stop panting,Not defined,STATE,1449.083,1470.698,21.615,NA,,,,,,
Q,2025-04-05 22:07:44.116,timestamp date time: 2023-04-23; 14:48:38,Live observation,NA,0.0,1797.983,NA,NA,No focal subject,1797.899,out of sight,Not defined,STATE,1470.699,1488.487,17.788,NA,,,,,,
Q,2025-04-05 22:07:44.116,timestamp date time: 2023-04-23; 14:48:38,Live observation,NA,0.0,1797.983,NA,NA,No focal subject,1797.899,stop panting,Not defined,STATE,1488.488,1498.904,10.416,NA,,,,,,
Q,2025-04-05 22:07:44.116,timestamp date time: 2023-04-23; 14:48:38,Live observation,NA,0.0,1797.983,NA,NA,No focal subject,1797.899,out of sight,Not defined,STATE,1498.905,1515.380,16.475,NA,,,,,,
Q,2025-04-05 22:07:44.116,timestamp date time: 2023-04-23; 14:48:38,Live observation,NA,0.0,1797.983,NA,NA,No focal subject,1797.899,stop panting,Not defined,STATE,1515.381,1583.043,67.662,NA,,,,,,
Q,2025-04-05 22:07:44.116,timestamp date time: 2023-04-23; 14:48:38,Live observation,NA,0.0,1797.983,NA,NA,No focal subject,1797.899,out of sight,Not defined,STATE,1583.044,1607.395,24.351,NA,,,,,,
Q,2025-04-05 22:07:44.116,timestamp date time: 2023-04-23; 14:48:38,Live observation,NA,0.0,1797.983,NA,NA,No focal subject,1797.899,stop panting,Not defined,STATE,1607.396,1615.765,8.369,NA,,,,,,
Q,2025-04-05 22:07:44.116,timestamp date time: 2023-04-23; 14:48:38,Live observation,NA,0.0,1797.983,NA,NA,No focal subject,1797.899,out of sight,Not defined,STATE,1615.766,1626.886,11.120,NA,,,,,,
Q,2025-04-05 22:07:44.116,timestamp date time: 2023-04-23; 14:48:38,Live observation,NA,0.0,1797.983,NA,NA,No focal subject,1797.899,stop panting,Not defined,STATE,1626.887,1679.234,52.347,NA,,,,,,
Q,2025-04-05 22:07:44.116,timestamp date time: 2023-04-23; 14:48:38,Live observation,NA,0.0,1797.983,NA,NA,No focal subject,1797.899,out of sight,Not defined,STATE,1679.235,1694.433,15.198,NA,,,,,,
Q,2025-04-05 22:07:44.116,timestamp date time: 2023-04-23; 14:48:38,Live observation,NA,0.0,1797.983,NA,NA,No focal subject,1797.899,stop panting,Not defined,STATE,1694.434,1724.282,29.848,NA,,,,,,
Q,2025-04-05 22:07:44.116,timestamp date time: 2023-04-23; 14:48:38,Live observation,NA,0.0,1797.983,NA,NA,No focal subject,1797.899,out of sight,Not defined,STATE,1724.283,1736.546,12.263,NA,,,,,,
Q,2025-04-05 22:07:44.116,timestamp date time: 2023-04-23; 14:48:38,Live observation,NA,0.0,1797.983,NA,NA,No focal subject,1797.899,stop panting,Not defined,STATE,1736.547,1748.205,11.658,NA,,,,,,
Q,2025-04-05 22:07:44.116,timestamp date time: 2023-04-23; 14:48:38,Live observation,NA,0.0,1797.983,NA,NA,No focal subject,1797.899,out of sight,Not defined,STATE,1748.206,1757.839,9.633,NA,,,,,,
Q,2025-04-05 22:07:44.116,timestamp date time: 2023-04-23; 14:48:38,Live observation,NA,0.0,1797.983,NA,NA,No focal subject,1797.899,stop panting,Not defined,STATE,1757.840,1768.632,10.792,NA,,,,,,
Q,2025-04-05 22:07:44.116,timestamp date time: 2023-04-23; 14:48:38,Live observation,NA,0.0,1797.983,NA,NA,No focal subject,1797.899,out of sight,Not defined,STATE,1768.633,1783.877,15.244,NA,,,,,,
Q,2025-04-05 22:07:44.116,timestamp date time: 2023-04-23; 14:48:38,Live observation,NA,0.0,1797.983,NA,NA,No focal subject,1797.899,stop panting,Not defined,STATE,1783.878,1799.858,15.980,NA,,,,,,
R,2025-04-07 12:45:01.060,timestamp date time: 2023-05-02; 14:41:57,Live observation,NA,0.0,1798.584,NA,NA,No focal subject,1798.445,stop panting,Not defined,STATE,1.202,4.841,3.639,NA,,,,,,
R,2025-04-07 12:45:01.060,timestamp date time: 2023-05-02; 14:41:57,Live observation,NA,0.0,1798.584,NA,NA,No focal subject,1798.445,panting,Not defined,STATE,4.842,19.237,14.395,NA,,,,,,
R,2025-04-07 12:45:01.060,timestamp date time: 2023-05-02; 14:41:57,Live observation,NA,0.0,1798.584,NA,NA,No focal subject,1798.445,stop panting,Not defined,STATE,19.238,29.080,9.842,NA,,,,,,
R,2025-04-07 12:45:01.060,timestamp date time: 2023-05-02; 14:41:57,Live observation,NA,0.0,1798.584,NA,NA,No focal subject,1798.445,panting,Not defined,STATE,29.081,38.805,9.724,NA,,,,,,
R,2025-04-07 12:45:01.060,timestamp date time: 2023-05-02; 14:41:57,Live observation,NA,0.0,1798.584,NA,NA,No focal subject,1798.445,stop panting,Not defined,STATE,38.806,42.417,3.611,NA,,,,,,
R,2025-04-07 12:45:01.060,timestamp date time: 2023-05-02; 14:41:57,Live observation,NA,0.0,1798.584,NA,NA,No focal subject,1798.445,out of sight,Not defined,STATE,42.418,59.836,17.418,NA,,,,,,
R,2025-04-07 12:45:01.060,timestamp date time: 2023-05-02; 14:41:57,Live observation,NA,0.0,1798.584,NA,NA,No focal subject,1798.445,panting,Not defined,STATE,59.837,65.598,5.761,NA,,,,,,
R,2025-04-07 12:45:01.060,timestamp date time: 2023-05-02; 14:41:57,Live observation,NA,0.0,1798.584,NA,NA,No focal subject,1798.445,stop panting,Not defined,STATE,65.599,79.534,13.935,NA,,,,,,
R,2025-04-07 12:45:01.060,timestamp date time: 2023-05-02; 14:41:57,Live observation,NA,0.0,1798.584,NA,NA,No focal subject,1798.445,panting,Not defined,STATE,79.535,83.796,4.261,NA,,,,,,
R,2025-04-07 12:45:01.060,timestamp date time: 2023-05-02; 14:41:57,Live observation,NA,0.0,1798.584,NA,NA,No focal subject,1798.445,stop panting,Not defined,STATE,83.797,84.276,0.479,NA,,,,,,
R,2025-04-07 12:45:01.060,timestamp date time: 2023-05-02; 14:41:57,Live observation,NA,0.0,1798.584,NA,NA,No focal subject,1798.445,panting,Not defined,STATE,84.277,150.235,65.958,NA,,,,,,
R,2025-04-07 12:45:01.060,timestamp date time: 2023-05-02; 14:41:57,Live observation,NA,0.0,1798.584,NA,NA,No focal subject,1798.445,out of sight,Not defined,STATE,150.236,164.319,14.083,NA,,,,,,
R,2025-04-07 12:45:01.060,timestamp date time: 2023-05-02; 14:41:57,Live observation,NA,0.0,1798.584,NA,NA,No focal subject,1798.445,stop panting,Not defined,STATE,164.320,171.140,6.820,NA,,,,,,
R,2025-04-07 12:45:01.060,timestamp date time: 2023-05-02; 14:41:57,Live observation,NA,0.0,1798.584,NA,NA,No focal subject,1798.445,panting,Not defined,STATE,171.141,259.357,88.216,NA,,,,,,
